Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2024,FixedOpex2024,VarOpex2024,Opex2024,Externalities2024,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
NDCincond,0,,RAW_MAT_CLK,,2010,,3.32899,3.32899,3.32899,3.32899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2011,,3.32837,3.32837,3.32837,3.32837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2012,,3.32776,3.32776,3.32776,3.32776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2013,,3.43397,3.43397,3.43397,3.43397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2014,,3.53987,3.53987,3.53987,3.53987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2015,,3.41074,3.41074,3.41074,3.41074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2016,,3.28185,3.28185,3.28185,3.28185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2017,,3.53806,3.53806,3.53806,3.53806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2018,,3.79395,3.79395,3.79395,3.79395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2019,,3.15716,3.15716,3.15716,3.15716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2020,,2.52022,2.52022,2.52022,2.52022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2021,,3.67403,3.67403,3.67403,3.67403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2022,,3.36179,3.36179,3.36179,3.36179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2023,,3.53371,3.53371,3.53371,3.53371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2024,,3.70555,3.70555,3.70555,3.70555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2025,,3.87739,3.87739,3.87739,3.87739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2026,,3.97322,3.97322,3.97322,3.97322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2027,,4.06252,4.06252,4.06252,4.06252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2028,,4.14602,4.14602,4.14602,4.14602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2029,,4.22249,4.22249,4.22249,4.22249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2030,,4.29243,4.29243,4.29243,4.29243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2031,,4.44822,4.44822,4.44822,4.44822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2032,,4.60401,4.60401,4.60401,4.60401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2033,,4.75973,4.75973,4.75973,4.75973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2034,,4.91552,4.91552,4.91552,4.91552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CLK,,2035,,5.0713,5.0713,5.0713,5.0713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CEM,,2010,,1.94591,1.94591,1.94591,1.94591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCincond,0,,RAW_MAT_CEM,,2011,,2.3234,2.3234,2.3234,2.3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
